评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
142982,1455,郑其适,2021-11-18 02:56:30,-4,1,5,请假变成旷课  个人第一门中途弃修的体育课
144279,1455,郑其适,2021-12-21 03:57:30,0,0,0,身体素质课，晴天爬杆子+打卡，雨天绕体育馆走路，体验普通
144910,1455,郑其适,2021-12-26 01:55:45,0,0,0,一般般吧
148515,1455,郑其适,2022-01-12 17:38:42,3,3,0,平时讲课很模式化，讲完课时安排后基本上就是和老师没什么沟通了，课上到一半老师就会消失一阵子，回来后会和跟他关系好的同学对打。有点小遗憾吧，挺希望能得到老师更多的指导纠正，但更多时候是在听老师说不用休息、坚持打球。老师经常会在羽毛球课快下课的时候要求我们跑步来锻炼身体素质，而且12分钟不水成绩，很硬核，呜呜。这学期因为疫情严重，考试形式变了，考颠球，大家成绩都很好；另外，老师会在最后两节课消旷课记录，能努力的方面都努力了。
152761,1455,郑其适,2022-04-19 10:26:47,0,1,1,老师人很好，脾气不差的
153159,1455,郑其适,2022-04-26 09:36:56,5,6,1,人超级好，有耐心，水平也很好，很和蔼的小老头，怎么上面评价这么低呀！！！？！会和同学开玩笑，虽然我也被当着大家的面说过姿势不对，并且好几次被单拎出来hhh但是我觉得这些都是自己的问题，老师是很可爱负责的！
153796,1455,郑其适,2022-05-11 09:00:33,-5,0,5,下大雨还去绕体育馆，我真的会谢
153952,1455,郑其适,2022-05-18 01:36:18,2,2,0,脾气有点臭
154167,1455,郑其适,2022-05-25 03:17:02,-14,3,17,纯纯脑t东西
154658,1455,郑其适,2022-06-03 02:45:47,8,14,6,他真的太好了，水平也很高能学到东西，你们打分都说凶，但是平时你要是好好上课根本不会被凶，自己上体育课不认真，态度不好怪谁，这反而体现了他的负责，他甚至会在最后给你补上缺勤记录，羽毛球考试本来就硬核，考的差和他有什么关系，他已经有在通融了。言尽于此，大家都不是傻子。
154716,1455,郑其适,2022-06-04 06:28:50,4,4,0,老师人挺好的，没有像上面说的脾气不好啥的，只要自己不偷懒，和郑老师还是很好相处的
154938,1455,郑其适,2022-06-07 03:33:31,3,3,0,一言难尽
154939,1455,郑其适,2022-06-07 03:33:45,1,1,0,哈哈哈
154949,1455,郑其适,2022-06-07 04:09:28,2,2,0,会打（业余的不太推荐）的盲选，小白千万不要来，很痛苦（是内外一起的痛苦，尤其是越到后期）。老师个人很强，但是水平不大行的学生可能不适合。（PS：脸皮比较薄的千万不要来！）
155719,1455,郑其适,2022-06-15 10:36:12,5,5,0,人真的挺好的，挺负责的，没有大家说的那么差，只是想水体育课的不建议选，真的上课好好打老师会给建议指导的。
161218,1455,郑其适,2022-11-01 03:14:55,1,3,2,引体向上做完打这学期第一次评论\n\n老师一直鼓励你去做\n\n而且真的很师生情！
163967,1455,郑其适,2022-12-17 03:48:11,1,1,0,哈哈哈
165455,1455,郑其适,2023-01-06 08:16:16,-3,1,4,现在比之前好很多了\n\n比如签到最后会给你全补签上\n\n比如各种体质测试都不是那么严格（懂得都懂\n\n其实羽毛球的测试是有很大随机性的 所以专项成绩确实需要多考虑\n\n但是今年疫情改成正手击球了\n\n又是一次很舒服的成绩
168354,1455,郑其适,2023-02-13 11:19:27,-3,3,6,赞成楼下所说的\n\n老师现在很温柔\n\n今年如果没签到都会在最后给你补签上\n\n相当于考勤是全满的（但是不要翘课）\n\n另外身体素质测的也不是非常严的那种\n\n体育理论打分也不错\n\n专项今年是颠球 很容易拿分\n\n总之来了yq的同学可以选 不要怕
170797,1455,郑其适,2023-03-10 01:55:12,-6,1,7,老师人很好
171458,1455,郑其适,2023-03-25 01:31:43,-4,2,6,好 真的非常好
171711,1455,郑其适,2023-04-03 02:09:50,17,19,2,要求很严（有一个基础差的同学基本节节课被训），不让休息（指下课前五分钟打累了坐那休息下就被赶起来了），大学最后一门体育课，哪有那么多的闲心搁这练技术，我来上就是运动下放松下，又不是来找罪受的
172456,1455,郑其适,2023-04-27 06:43:32,22,24,2,逆天，拿医院请假条都不给批。钉钉隔三天回一句，纯纯逆天，啥要紧事都不说
172731,1455,郑其适,2023-05-05 12:07:50,-6,1,7,我真的觉得郑老师很好的人，最近几年真的真的改了好多，对学生好好！
172738,1455,郑其适,2023-05-06 00:44:00,-6,2,8,老师人真的真的非常好
173746,1455,郑其适,2023-06-02 06:48:17,-9,2,11,老师真的很好\n\n会教很多技术，而且也会在你不会的时候指导\n\n不知道为什么打分这么低
174268,1455,郑其适,2023-06-08 12:45:51,62,65,3,逆天中的逆天，腿受伤了骨折了不批病假，钉钉消息好几条都是已读不回，受伤前每次课都到认真上课，对工作负责态度极差
175417,1455,郑其适,2023-06-24 18:37:45,0,0,0,简而言之，傻逼一个
175418,1455,郑其适,2023-06-24 23:20:29,0,1,1,看得我血压上来了，你算个什么东西啊🤬
175419,1455,郑其适,2023-06-24 23:28:16,0,0,0,弱智东西
175420,1455,郑其适,2023-06-24 23:35:58,0,1,1,朵朵上看到的，纯纯傻逼加逆天
175421,1455,郑其适,2023-06-24 23:38:04,2,2,0,我觉得对学生的理解和尊重是做老师的基本条件，而不是知道学生骨折受伤还不批病假要求学生到课😅
175423,1455,郑其适,2023-06-25 00:22:00,1,3,2,什么东西，已读不回，然后让别人挂科是吧，你的高高在上实在是碍到我眼睛了。
175424,1455,郑其适,2023-06-25 00:30:21,1,2,1,慕名而来，钉钉已读不回，骨折就挂科，牛的
175425,1455,郑其适,2023-06-25 00:53:06,3,5,2,逆天，别人骨折你挂他，给你打个1分不过分吧
175426,1455,郑其适,2023-06-25 00:56:55,0,2,2,逆天，钉钉已读不回，同学受伤了无法参加考试，他直接把人挂了
175428,1455,郑其适,2023-06-25 01:01:44,0,3,3,看完98帖子来给你个1分 傻卵
175429,1455,郑其适,2023-06-25 01:13:10,0,2,2,纯nt，非要拖到别人挂到才回消息
175431,1455,郑其适,2023-06-25 01:39:43,1,2,1,匿码死了，纯纯臭沙币，对学生这样子还高高在上装糊涂，不怕遭报应吗
175438,1455,郑其适,2023-06-25 02:07:56,2,2,0,纯傻逼东西
175463,1455,郑其适,2023-06-25 05:16:54,5,5,0,老师脾气差 喜欢骂人 不近人情 \n\n而且我明明来上课了 签到了 莫名其妙给我取消了算我没到\n\n我找他 他硬说我没来 明明我的球搭子都给我证明了 就是说我没来
175545,1455,郑其适,2023-06-25 12:38:34,1,1,0,😄哈哈
177081,1455,郑其适,2023-07-01 14:57:50,5,5,0,28号晚上给他发了个钉钉，第一次签到给我漏签了，7月1号成绩出了他才已读。可恶，浙大老师能不能多看看钉钉啊。
177083,1455,郑其适,2023-07-01 14:58:45,1,3,2,呵呵，
180866,1455,郑其适,2023-09-27 09:32:49,0,2,2,体素课事贼少，45分钟的课热身20分钟，跑步也不管哈哈哈哈哈
181111,1455,郑其适,2023-10-09 03:24:25,0,1,1,话不说清楚，让学生走尽了弯路，架子极大，让人非常不爽
181112,1455,郑其适,2023-10-09 03:24:24,0,1,1,话不说清楚，让学生走尽了弯路，架子极大，让人非常不爽
181113,1455,郑其适,2023-10-09 03:24:24,0,1,1,话不说清楚，让学生走尽了弯路，架子极大，让人非常不爽
181442,1455,郑其适,2023-10-18 01:28:11,0,2,2,sb
181470,1455,郑其适,2023-10-18 10:05:20,0,2,2,。。。
181501,1455,郑其适,2023-10-19 10:21:35,0,2,2,sb玩意，滚！
181502,1455,郑其适,2023-10-19 10:49:29,0,2,2,什么玩意
181744,1455,郑其适,2023-10-30 13:59:36,3,5,2,呵呵🤭一个半小时的体育课一分钟都不给学生休息，坐在旁边坐一会就等着被骂吧。考什么都严格不留情面，脾气还很大傻逼老师。
184617,1455,郑其适,2023-12-22 03:17:52,-1,2,3,丑sb
185013,1455,郑其适,2023-12-25 15:20:36,-1,2,3,老b登
186785,1455,郑其适,2024-01-13 05:06:20,4,6,2,今天出分了，喜提满绩，但是客观评价不太适合没有基础的同学选。每节课都会点名（虽然到了期末的时候如果你中间有点名没去的话会帮你一次性消掉）；脾气差是真的，虽然出发点是好的是想要同学们多练练但是态度真的不敢恭维，经常不留情面地嘲讽and声音很响，心理素质不太好的慎选；钉钉感觉看的也不多。\n\n老师本人的技术没得黑，本人由于有一定的基础所以说最后能拿到满绩，在这个过程中也感受到老师的个人技术很强，教学也有一套方法（但是不知道为什么就感觉其实学不到什么东西=.=）
188490,1455,郑其适,2024-01-19 05:37:32,1,3,2,为学生利益着想
190469,1455,郑其适,2024-03-05 07:50:31,2,3,1,23秋冬上的体素课，运动量真的非常少，人到了就行，做二十分钟拉伸（就是自己随便拉伸）再去操场跑到下课（但是老师不会管 可跑可走）脾气似乎比之前好多了 对有伤的同学不要求强制运动 总之强推体素
190645,1455,郑其适,2024-03-13 03:47:28,2,3,1,总体来说挺好的老师，说话比较直不过也是为了指导学生，推荐的
192868,1455,郑其适,2024-05-31 06:04:12,-2,5,7,老师虽然长得比较严肃 但是人真的很好 很可爱 体素课虽然每节课都要签到 但是强度也没有很大 总之是很有人情味的可爱小老头哈哈哈哈哈
192916,1455,郑其适,2024-05-31 13:59:27,3,4,1,之前引体向上的时候有同学在往手上拍镁粉忽视了身后的同学，身后的同学也在看手机没注意，老师看到了就制止了他，花很多时间跟我们讲这种东西不好不要用，吸进肺里有害身体。老师人还是可以的\n\n关于羽毛球，如果有点水准上他的课还是很不错的，我也确实学到了点东西，暑假里去暴打球搭子
192988,1455,郑其适,2024-06-02 01:59:01,1,3,2,逆天双肩包，考试的时候分给你真的是最倒霉的事，自己考试开始前让我等那么久，我发了两个球才和我说你没看到，口齿不清，说什么“零分”“不算”，我以为这个球废了，接下来的球因为这个事没发挥好，结果下场了和我说本来让我重发这个球，?逆天难😃😃😃三个无效球都是拜你所赐啊良师
193123,1455,郑其适,2024-06-04 00:53:38,2,3,1,脑子有坑，期末考试跟他确认一下要求，被他骂了，还把别的同学不知道要求跟他顶的事情一同算在我头上骂，还当众点名说你不清楚要求。你很牛皮是吧。害的别人考不好很6是吧，就一个体育考试而已，确认一句要求就要被搞我也是服了
193433,1455,郑其适,2024-06-11 00:55:36,0,4,4,拉倒了，拿个破烂分滚蛋了，得了五学期满分满绩，在你这里4.8不知道有没有，根本无法沟通的老师，标准不客观，质疑就要打压别人
194177,1455,郑其适,2024-06-22 10:41:06,0,1,1,还是想来评一下，上这个课，1学分对总绩点影响不大，对心情影响很大。我真是倒了八辈子的霉上这家伙的课
196636,1455,郑其适,2024-07-04 11:49:01,1,1,0,老师我求求你能不能看看钉钉消息
199565,1455,郑其适,2024-09-25 11:56:37,0,3,3,建议回印尼
199657,1455,郑其适,2024-09-27 05:11:17,-1,2,3,特别凶别选
200315,1455,郑其适,2024-10-16 01:48:54,-1,3,4,才上第二节课，有些人发球还不太会，然后就被他嘲讽了，很没面子的那种。\n\n人也特别凶，发球明明姿势没有问题，也发过网了，结果他一句好话也没有，说“你发球发那么轻干什么”本来就是两个人对打啊，发球有轻有重很正常吧，难道每一次都要用最大的力么😓\n\n特别重男轻女，“男生都打得挺好的，女生怎么还要想一想再做动作”“女生好好想一想为什么男生发得过去你们发不过去”真无语。。。\n\n还搞区别对待，对其中几个人说话轻声细语的，对别人就是语气很冲。。。\n\n总之就是，千万别选！！！
200418,1455,郑其适,2024-10-17 01:54:44,-6,2,8,早点死吧。。
201745,1455,郑其适,2024-11-06 02:20:04,-6,6,12,傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼傻逼
201917,1455,郑其适,2024-11-07 10:48:34,-5,2,7,傻逼，脾气差的要死
202401,1455,郑其适,2024-11-12 10:53:22,15,17,2,emm上了半学期感觉真没评论区说的这么糟糕，甚至体验还挺好。很多时候确实刀子嘴豆腐心，好几次迟到了十几分钟最后也没算迟到，引体向上测试也放了水……
207065,1455,郑其适,2024-12-19 06:25:44,4,5,1,老师其实挺好的，可能年纪大了和学生交流确实有代沟，说话风格不是那么令人喜欢。但是老师确实是属于刀子嘴豆腐心，虽然话说的很严厉，但其实各种测试也都会放水，都会关心到学生的实际需求，给个10分
207637,1455,郑其适,2024-12-23 11:44:20,6,6,0,给个7分吧。事情少，上课就开头教不到半小时接下来自己练。测12分钟进0.25法（还是自己输成绩），仰卧起坐不盯人。但老师非常不活跃。我十月中旬给他发的消息到现在还是未读，知到就刚开课时提了一句，要不是别人提醒我都不知道截止时间就那么错过了，跑12分钟的那节课他都是上课了十来分钟才出现。\n\n很多人说老师爱骂人，确实有，但还是能接受的程度。对于没什么基础的同学可能语气会比较冲，但应该是急的不是生气，相比之下骂的更多的是玩手机的（可以玩但要眼观六路耳听八方地玩👀）。\n\n我握拍姿势不标准，老师看到会说我，但问老师考发球时对握拍有没有要求，老师也说能发过去就好了，所以我到最后也没有改🤡
